run,user_id,bytes_transmitted,throughput_bps,throughput_mbps
Scenario1-31-20250707-22:31:30-965970,5,3538261.0,514656.14545454545,0.5146561454545454
Scenario1-31-20250707-22:31:30-965970,6,3530889.0,513583.85454545455,0.5135838545454545
Scenario1-31-20250707-22:31:30-965970,7,3525789.0,512842.0363636364,0.5128420363636363
Scenario1-31-20250707-22:31:30-965970,8,3562735.0,518216.0,0.518216
Scenario1-31-20250707-22:31:30-965970,9,3532743.0,513853.5272727273,0.5138535272727273
Scenario1-32-20250707-22:31:30-965976,0,3541130.0,515073.45454545453,0.5150734545454545
Scenario1-32-20250707-22:31:30-965976,1,3533014.0,513892.94545454544,0.5138929454545454
Scenario1-32-20250707-22:31:30-965976,2,3536389.0,514383.85454545455,0.5143838545454545
Scenario1-32-20250707-22:31:30-965976,3,3555119.0,517108.2181818182,0.5171082181818182
Scenario1-32-20250707-22:31:30-965976,4,3537403.0,514531.34545454546,0.5145313454545455
Scenario1-32-20250707-22:31:30-965976,5,3525573.0,512810.61818181816,0.5128106181818182
Scenario1-32-20250707-22:31:30-965976,6,3540169.0,514933.67272727273,0.5149336727272728
Scenario1-32-20250707-22:31:30-965976,7,3552724.0,516759.85454545455,0.5167598545454546
Scenario1-32-20250707-22:31:30-965976,8,3562217.0,518140.65454545454,0.5181406545454545
Scenario1-32-20250707-22:31:30-965976,9,3548879.0,516200.58181818185,0.5162005818181818
Scenario1-33-20250707-22:31:31-965982,0,3525165.0,512751.2727272727,0.5127512727272727
Scenario1-33-20250707-22:31:31-965982,1,3533321.0,513937.6,0.5139376
Scenario1-33-20250707-22:31:31-965982,2,3549384.0,516274.0363636364,0.5162740363636363
Scenario1-33-20250707-22:31:31-965982,3,3557479.0,517451.4909090909,0.5174514909090909
Scenario1-33-20250707-22:31:31-965982,4,3569184.0,519154.0363636364,0.5191540363636363
Scenario1-33-20250707-22:31:31-965982,5,3548620.0,516162.9090909091,0.5161629090909091
Scenario1-33-20250707-22:31:31-965982,6,3551021.0,516512.14545454545,0.5165121454545455
Scenario1-33-20250707-22:31:31-965982,7,3543023.0,515348.8,0.5153487999999999
Scenario1-33-20250707-22:31:31-965982,8,3534125.0,514054.54545454547,0.5140545454545454
Scenario1-33-20250707-22:31:31-965982,9,3542946.0,515337.6,0.5153376
Scenario1-34-20250707-22:31:31-965987,0,3548865.0,516198.54545454547,0.5161985454545455
Scenario1-34-20250707-22:31:31-965987,1,3582500.0,521090.9090909091,0.5210909090909092
Scenario1-34-20250707-22:31:31-965987,2,3568018.0,518984.43636363634,0.5189844363636363
Scenario1-34-20250707-22:31:31-965987,3,3549245.0,516253.8181818182,0.5162538181818181
Scenario1-34-20250707-22:31:31-965987,4,3562154.0,518131.4909090909,0.5181314909090909
Scenario1-34-20250707-22:31:31-965987,5,3550778.0,516476.8,0.5164768
Scenario1-34-20250707-22:31:31-965987,6,3548848.0,516196.07272727275,0.5161960727272727
Scenario1-34-20250707-22:31:31-965987,7,3555970.0,517232.0,0.517232
Scenario1-34-20250707-22:31:31-965987,8,3560332.0,517866.4727272727,0.5178664727272727
Scenario1-34-20250707-22:31:31-965987,9,3559159.0,517695.85454545455,0.5176958545454545
Scenario1-35-20250707-22:31:31-965992,0,3559750.0,517781.8181818182,0.5177818181818182
Scenario1-35-20250707-22:31:31-965992,1,3559379.0,517727.85454545455,0.5177278545454546
Scenario1-35-20250707-22:31:31-965992,2,3560455.0,517884.36363636365,0.5178843636363637
Scenario1-35-20250707-22:31:31-965992,3,3563362.0,518307.2,0.5183072
Scenario1-35-20250707-22:31:31-965992,4,3547803.0,516044.07272727275,0.5160440727272727
Scenario1-35-20250707-22:31:31-965992,5,3546650.0,515876.36363636365,0.5158763636363637
Scenario1-35-20250707-22:31:31-965992,6,3571108.0,519433.89090909093,0.519433890909091
Scenario1-35-20250707-22:31:31-965992,7,3550491.0,516435.05454545456,0.5164350545454546
Scenario1-35-20250707-22:31:31-965992,8,3561100.0,517978.1818181818,0.5179781818181818
Scenario1-35-20250707-22:31:31-965992,9,3542951.0,515338.32727272727,0.5153383272727273
